email,status,date,items
user141@example.com,CANCELLED,2024-07-30T17:00,PROD-821:3|PROD-328:2|PROD-837:1|PROD-734:3
user284@example.com,CANCELLED,2023-07-29T10:00,PROD-320:2
user484@example.com,PAID,2023-03-10T18:00,PROD-970:2|PROD-434:3|PROD-648:1
user66@example.com,PAID,2023-03-12T12:00,PROD-267:3|PROD-226:3|PROD-681:1
user444@example.com,PAID,2024-11-21T21:00,PROD-557:1|PROD-510:3
user296@example.com,CANCELLED,2023-10-25T11:00,PROD-507:1|PROD-154:1|PROD-394:2
user458@example.com,CANCELLED,2023-10-06T10:00,PROD-509:2|PROD-789:3
user342@example.com,CANCELLED,2023-09-30T14:00,PROD-750:1|PROD-443:1|PROD-308:2
user50@example.com,NEW,2024-12-05T18:00,PROD-251:2|PROD-169:2|PROD-637:1|PROD-555:2
user13@example.com,PAID,2023-05-19T16:00,PROD-138:3|PROD-492:2|PROD-174:3
user66@example.com,PAID,2024-03-16T16:00,PROD-947:1|PROD-240:2
user13@example.com,PAID,2024-08-23T12:00,PROD-940:1
user188@example.com,PAID,2023-01-13T18:00,PROD-581:2|PROD-973:3|PROD-812:2|PROD-331:2
user276@example.com,PAID,2024-07-24T11:00,PROD-894:1|PROD-179:1|PROD-492:2
user297@example.com,CANCELLED,2023-02-18T12:00,PROD-844:3
user156@example.com,NEW,2024-12-23T15:00,PROD-314:2|PROD-193:1|PROD-8:1|PROD-187:1
user370@example.com,CANCELLED,2023-12-29T13:00,PROD-568:1|PROD-964:2|PROD-943:2|PROD-463:1
user428@example.com,PAID,2024-06-06T12:00,PROD-89:3|PROD-972:1|PROD-734:2|PROD-51:3
user387@example.com,PAID,2023-11-30T21:00,PROD-391:3|PROD-684:3|PROD-360:2|PROD-66:3
user119@example.com,CANCELLED,2024-05-15T10:00,PROD-379:1|PROD-333:3
user17@example.com,PAID,2024-06-05T13:00,PROD-659:2
user112@example.com,PAID,2023-11-21T20:00,PROD-267:1
user407@example.com,PAID,2023-11-18T13:00,PROD-999:1|PROD-804:1
user215@example.com,PAID,2023-02-08T14:00,PROD-178:1|PROD-707:1|PROD-322:3
user159@example.com,PAID,2023-12-28T18:00,PROD-344:1|PROD-726:1
user459@example.com,PAID,2023-01-03T13:00,PROD-874:2
user219@example.com,CANCELLED,2023-08-04T13:00,PROD-551:3|PROD-638:3|PROD-802:3
user464@example.com,CANCELLED,2023-06-21T19:00,PROD-178:1|PROD-680:2|PROD-890:2|PROD-7:2
user101@example.com,PAID,2023-04-11T14:00,PROD-401:2
user345@example.com,PAID,2024-07-23T10:00,PROD-340:2|PROD-296:3|PROD-194:1|PROD-798:1
user308@example.com,PAID,2023-03-14T14:00,PROD-938:3|PROD-446:1|PROD-331:3
user138@example.com,PAID,2023-03-27T18:00,PROD-100:3|PROD-181:1|PROD-968:3
user222@example.com,PAID,2023-11-17T15:00,PROD-725:2|PROD-671:1|PROD-269:1
user479@example.com,PAID,2023-10-15T12:00,PROD-918:1|PROD-848:1
user492@example.com,PAID,2023-11-18T18:00,PROD-407:2|PROD-188:2|PROD-290:3
